category,link,name,Ingredients,Preparation,Tags
recipe,/recipes/food/views/tomato-and-watermelon-salad-352389,Tomato and Watermelon Salad,"['3 or 4 small to medium heirloom tomatoes, in assorted colors, cored and cut into 3/4-inch chunks', '1 small English or regular cucumber, peeled, seeded, and cut into 3/4-inch cubes', '1 cup 3/4-inch-cubed yellow or red seedless watermelon flesh', '1 Hass avocado, halved, pitted, peeled, and cut into 3/4-inch cubes', '1 tablespoon chopped mixed fresh herbs, in any combination: basil, tarragon, chives, and cilantro', '1/4 teaspoon coriander seed', '3 tablespoons extra virgin olive oil', '3 tablespoons aged balsamic vinegar', 'Kosher salt and freshly ground black pepper', '1 freshly ground black pepper']","['In a bowl, combine the tomatoes, cucumber, watermelon, avocado, and herbs. In a spice grinder, grind the coriander seeds to a fine powder. Add the ground coriander to the tomato mixture and toss gently.', 'In a small bowl, whisk together the olive oil, balsamic vinegar, and salt and pepper to taste. Pour over the tomato mixture and toss to coat evenly. Taste and adjust the seasoning before serving.']","['Spanish/Portuguese', 'Salad', 'Fruit', 'Tomato', 'Vegetable', 'Appetizer', 'Brunch', 'Side', 'Fourth of July', 'Picnic', 'Vegetarian', 'Backyard BBQ', 'Dinner', 'Lunch', 'European', 'Basque', 'Melon', 'Watermelon', 'Summer', 'Birthday', 'Shower', 'Vegan', 'Raw', 'Party', 'Potluck', 'Pescatarian', 'Paleo', 'Dairy Free', 'Wheat/Gluten-Free', 'Peanut Free', 'Tree Nut Free', 'Soy Free', 'No Sugar Added', 'Kosher']"
recipe,/recipes/food/views/cucumber-apple-pickle-351891,Cucumber Apple Pickle,"['1/2 pound Japanese or Kirby cucumbers', '1 1/4 teaspoons fine sea salt', '1/2 Fuji or Granny Smith apple', '2 cups water', '1/3 cup rice vinegar (not seasoned) or cider vinegar', '1 tablespoon very thin matchsticks of peeled ginger', '1/4 cup sugar', 'Pinch of Korean hot red-pepper threads (optional)']","['Slice cucumbers crosswise 1/8 inch thick and toss with sea salt. Let stand 30 minutes, then rinse well and squeeze out excess liquid with your hands.', 'Halve apple half lengthwise and cut out core. Slice crosswise 1/8 inch thick.', 'Toss apple with cucumbers and remaining ingredients and marinate, chilled, turning occasionally, at least 1 day.']","['Ginger', 'Side', 'Marinate', 'Vegetarian', 'Quick & Easy', 'Dinner', 'Korean', 'Vinegar', 'Apple', 'Cucumber', 'Healthy', 'Vegan', 'Gourmet', 'Fat Free', 'Pescatarian', 'Dairy Free', 'Wheat/Gluten-Free', 'Peanut Free', 'Tree Nut Free', 'Soy Free', 'Kosher']"
recipe,/recipes/food/views/minted-green-salad-351132,Minted Green Salad,"['2 carrots', '3 Kirby cucumbers, halved lengthwise and thinly sliced crosswise', '2 heads Boston lettuce (1 1/2 pounds), torn into bite-size pieces', '1 heart of romaine, torn into bite-size pieces', '1 1/2 cups packed small mint leaves', '1/4 cup extra-virgin olive oil', '1/2 teaspoon fine sea salt or kosher salt', '2 tablespoons red-wine vinegar']","['Halve carrots crosswise, then shave into wide ribbons using a vegetable peeler. Toss with cucumbers, lettuces, mint, and oil in a large bowl.', 'Sprinkle with sea salt and toss, then sprinkle with vinegar and toss again.']","['Salad', 'Side', 'Vegetarian', 'Quick & Easy', 'Dinner', 'Italian American', 'Mint', 'Cucumber', 'Carrot', 'Healthy', 'Vegan', 'Lettuce', 'Gourmet', 'Sugar Conscious', 'Pescatarian', 'Paleo', 'Dairy Free', 'Wheat/Gluten-Free', 'Peanut Free', 'Tree Nut Free', 'Soy Free', 'No Sugar Added', 'Kosher']"
recipe,/recipes/food/views/cucumber-salad-350881,Cucumber Salad,"['2 seedless cucumbers (1 1/2 to 1 3/4 pounds total)', '1 tablespoon sugar', '1/4 cup distilled white vinegar', '2 teaspoons grainy mustard', 'Bibb or Boston lettuce leaves', '2 tablespoons mild extra-virgin olive oil', 'Equipment: an adjustable-blade slicer']","['Cut cucumbers into thin (1/16-inch) rounds with slicer. Toss with 2 teaspoons salt in a colander, then drain 30 minutes. Squeeze excess liquid from cucumbers.', 'Whisk together sugar, vinegar, and mustard in a large bowl, then stir in cucumbers. Marinate, chilled, at least 2 hours.', 'Drain cucumbers, reserving marinade, and mound on lettuce. Whisk oil into reserved marinade and drizzle over salad.']","['Salad', 'Mustard', 'No-Cook', 'Christmas', 'Vegetarian', 'Dinner', 'Cucumber', 'Healthy', 'Christmas Eve', 'Lettuce', 'Gourmet', 'Sugar Conscious', 'Kidney Friendly', 'Vegan', 'Pescatarian', 'Dairy Free', 'Wheat/Gluten-Free', 'Peanut Free', 'Tree Nut Free', 'Soy Free', 'Kosher']"
recipe,/recipes/food/views/shrimp-skewers-with-tzatziki-spinach-and-feta-242967,"Shrimp Skewers with Tzatziki, Spinach, and Feta","['1 cup Greek-style (2% or nonfat) yogurt*', '1 cup 1/4-inch cubes English hothouse cucumber', '3 tablespoons chopped fresh dill', '2 tablespoons fresh lemon juice plus additional for drizzling', '2 tablespoons chopped shallots', '1 1/4 teaspoons aniseed, finely crushed, divided', 'Olive oil (for brushing and drizzling)', '1 pound uncooked large shrimp, peeled, deveined, tails left intact', '8 cups baby spinach leaves', '3/4 cup crumbled feta cheese']","['Mix Greek-style yogurt, cucumber, dill, 2 tablespoons lemon juice, shallots, and 3/4 teaspoon crushed aniseed in small bowl; season tzatziki generously with salt and pepper. Chill.', 'Prepare barbecue (medium-high heat). Brush grill with oil. Thread shrimp onto 4 metal skewers. Brush shrimp all over with olive oil; sprinkle with salt, pepper, and remaining 1/2 teaspoon crushed aniseed. Grill just until shrimp are opaque in center, about 3 minutes per side. Divide spinach among 4 plates; drizzle lightly with additional lemon juice and olive oil. Top each with 1 shrimp skewer. Spoon tzatziki over shrimp; sprinkle with feta cheese and serve.', ""*A thick yogurt; sold at some supermarkets and at specialty foods stores (such as Trader Joe's and Whole Foods markets) and Greek markets. If unavailable, place plain yogurt in cheesecloth-lined strainer set over large bowl. Cover and chill overnight to drain.""]","['Appetizer', 'Side', 'Picnic', 'Low Carb', 'Quick & Easy', 'Yogurt', 'Low Cal', 'High Fiber', 'Low/No Sugar', 'Backyard BBQ', 'Dinner', 'Lunch', 'Feta', 'Shrimp', 'Spinach', 'Summer', 'Grill', 'Chill', 'Grill/Barbecue', 'Healthy', 'Party', 'Bon Appétit', 'Pescatarian', 'Wheat/Gluten-Free', 'Peanut Free', 'Tree Nut Free', 'Soy Free', 'No Sugar Added']"
recipe,/recipes/food/views/cucumbers-with-wasabi-and-rice-vinegar-242292,Cucumbers with Wasabi and Rice Vinegar,"['1 pound Japanese or Kirby cucumbers (about 5)', '1/2 teaspoon wasabi powder', '1/2 teaspoon water', '2 tablespoons rice vinegar (not seasoned)', '1 tablespoon sugar', '1/4 teaspoon soy sauce', 'an adjustable-blade slicer']","['Very thinly slice cucumbers crosswise with slicer; toss with 1 teaspoon salt and drain in a colander 15 minutes. Rinse cucumbers under cold water, then squeeze handfuls to remove excess water; pat dry.', 'Stir together wasabi powder and water in a bowl and let stand 5 minutes. Add vinegar, sugar, and soy sauce, whisking until sugar has dissolved. Add cucumbers and toss well.']","['Asian', 'Japanese', 'Side', 'No-Cook', 'Quick & Easy', 'Vinegar', 'Cucumber', 'Spring', 'Summer', 'Healthy', 'Potluck', 'Gourmet', 'Fat Free', 'Sugar Conscious', 'Kidney Friendly', 'Vegan', 'Vegetarian', 'Pescatarian', 'Dairy Free', 'Peanut Free', 'Tree Nut Free', 'Kosher']"
recipe,/recipes/food/views/pork-belly-buns-240258,Pork-Belly Buns,"['1/2 cup kosher salt', '1/2 cup sugar', '4 1/2 cups water, divided', '2 1/2 lb skinless boneless pork belly, cut into quarters', '1/2 cup reduced-sodium chicken broth', '1 cup warm water (105-115°F), divided', '1/2 teaspoon active dry yeast', '3 tablespoons sugar plus a pinch', '2 tablespoons nonfat dried milk', '3 1/2 cups cake flour (not self-rising)', '1 1/2 teaspoons baking powder', 'Canola oil for greasing and brushing', 'Equipment: a deep 12-inch skillet with domed lid or a 14-inch flat-bottomed wok with lid', 'Accompaniments: hoisin sauce; thinly sliced cucumber; chopped scallions', '0cucumber', 'scallions']","['Stir together kosher salt, sugar, and 4 cups water until sugar and salt have dissolved. Put pork belly in a large sealable bag, then pour in brine. Carefully press out air and seal bag. Lay in a shallow dish and let brine, chilled, at least 12 hours.', ""Stir together 1/4 cup warm water with yeast and pinch of sugar. Let stand until foamy, 5 to 10 minutes. (If mixture doesn't foam, start over with new yeast.) Whisk in dried milk and remaining 3/4 cup warm water."", 'Stir together flour and remaining 3 tablespoons sugar in a bowl, then stir in yeast mixture (do not add baking powder yet) with a fork until a dough forms. Knead dough with your hands in bowl until all of flour is incorporated. Turn out dough onto a floured surface and knead, dusting surface and hands with just enough flour to keep dough from sticking, until dough is elastic and smooth but still soft, about 5 minutes. Form dough into a ball.', 'Put dough in an oiled large bowl and turn to coat. Cover with plastic wrap and let dough rise in a draft-free place at warm room temperature until doubled, about 2 hours.', 'Preheat oven to 300°F with rack in middle.', 'Discard brine and put pork, fat side up, in an 8- to 9-inch square baking pan. Pour in broth and remaining 1/2 cup water. Cover tightly with foil and roast until pork is very tender, about 2 1/2 hours. Remove foil and increase oven temperature to 450°F, then roast until fat is golden, about 20 minutes more. Cool 30 minutes, then chill, uncovered, until cold, about 1 hour.', 'Cut chilled pork across the grain into 1/4-inch slices. Chill slices in pan juices, covered, while making buns.', 'Punch down dough, then transfer to a lightly floured surface and flatten slightly into a disk. Sprinkle baking powder over center of dough, then gather edges of dough and pinch to seal in baking powder. Knead dough with just enough flour to keep dough from sticking until baking powder is incorporated, about 5 minutes. Return dough to bowl and cover with plastic wrap, then let dough stand 30 minutes.', 'Cut 16 (3- by 2-inch) pieces of wax paper.', 'Form dough into a 16-inch-long log. Cut into 16 equal pieces, then lightly dust with flour and loosely cover with plastic wrap. Roll out 1 piece of dough into a 6- by 3-inch oval, lightly dusting surface, your hands, and rolling pin. Pat oval between your palms to remove excess flour, then brush half of oval lightly with oil and fold in half crosswise (do not pinch). Place bun on a piece of wax paper on a large baking sheet and cover loosely with plastic wrap. Make more buns with remaining dough, then let stand, loosely covered, until slightly risen, about 30 minutes.', 'Set a large steamer rack inside skillet (or wok) and add enough water to reach within 1/2 inch of bottom of rack, then bring to a boil. Carefully place 5 to 7 buns (still on wax paper) in steamer rack (do not let buns touch). Cover tightly and steam over high heat until buns are puffed and cooked through, about 3 minutes. Transfer buns to a plate with tongs, then discard wax paper and wrap buns in kitchen towels (not terry cloth) to keep warm. Steam remaining buns in 2 batches, adding boiling-hot water to skillet as needed.', 'Return buns (still wrapped in towels) to steamer rack in skillet and keep warm (off heat), covered.', 'Preheat oven to 350°F with rack in middle. Heat sliced pork (in liquid in baking dish), covered, until hot, 15 to 20 minutes.', 'Brush bottom half of each bun with hoisin sauce, then sandwich with 2 or 3 pork slices and some cucumber and scallions.']","['Asian', 'Japanese', 'Sandwich', 'Wok', 'Pork', 'Appetizer', 'Roast', 'Steam', 'Southeast Asian', 'Meat', 'Brine', 'Chill', 'Gourmet', 'Peanut Free', 'Tree Nut Free', 'Soy Free']"
recipe,/recipes/food/views/quick-spicy-asian-pickles-238544,Quick & Spicy Asian Pickles,"['1/4 cup rice vinegar', '4 teaspoons sugar', '1 teaspoon soy sauce', '1 teaspoon fish sauce', '1/2 teaspoon dried crushed red pepper', '2 small English hothouse cucumbers']","['Whisk rice vinegar, sugar, soy sauce, fish sauce, and crushed red pepper in large bowl. DO AHEAD Can be made 1 day ahed. Cover and Chill. Slice cucumbers crosswise into 1/4-inch-thick rounds. Add cucumber slices to vinegar mixture; toss. Cover and chill ten minutes to 1 hour, tossing occassionally.']","['Asian', 'Soy', 'Vegetable', 'Freeze/Chill', 'No-Cook', 'Chill', 'Bon Appétit']"
recipe,/recipes/food/views/cucumbers-and-dill-in-horseradish-cream-238067,Cucumbers and Dill in Horseradish Cream,"['2/3 cup sour cream', '3 tablespoons bottled horseradish (not drained)', '2 tablespoons finely chopped fresh dill', '1 1/2 tablespoons finely chopped white part of scallion', '1/2 teaspoon salt', '1/4 teaspoon black pepper', '1 (14-ounce) seedless cucumber (usually plastic-wrapped), sliced 1/8 inch thick']","['Stir together sour cream, horseradish, dill, scallion, salt, and pepper in a bowl, then stir in cucumber until coated. Let stand for 30 minutes to allow flavors to develop.']","['Salad', 'Dairy', 'Herb', 'Onion', 'Vegetable', 'Side', 'No-Cook', 'Vegetarian', 'Cucumber', 'Sour Cream', 'Gourmet', 'Sugar Conscious', 'Pescatarian', 'Wheat/Gluten-Free', 'Peanut Free', 'Tree Nut Free', 'Soy Free', 'No Sugar Added', 'Kosher']"
recipe,/recipes/food/views/cucumber-noodles-237668,Cucumber Noodles,"['3 seedless cucumbers (usually plastic-wrapped; 2 1/2 to 2 3/4 pounds total), peeled', '2 tablespoons unsalted butter', '2 tablespoons finely chopped fresh mint', '1/2 teaspoon salt', '1/4 teaspoon black pepper', '1/2 teaspoon finely grated fresh lemon zest', '1 teaspoon fresh lemon juice', 'an adjustable-blade slicer with 1/4-inch julienne blade']","['Adjust blade of slicer to 1/8-inch-thick setting. Using slicer, cut each cucumber lengthwise into long 1/8-inch-thick julienne strips, slicing until you reach core, then rotate cucumber a quarter turn and continue slicing and rotating until left with nothing but core. Blanch cucumber ""noodles"" in a 4-quart pot of boiling salted water 1 minute, then drain in a colander. Immerse colander with cucumbers in a large bowl of ice and cold water to stop cooking, about 2 minutes. Drain cucumbers, then transfer to a clean kitchen towel and pat cucumbers dry.', 'Heat butter in a 10-inch heavy skillet over moderate heat until foam subsides, then cook cucumbers, mint, salt, pepper, zest, and lemon juice, tossing to coat, until just heated through, about 1 minute.']","['Citrus', 'Herb', 'Vegetable', 'Side', 'Vegetarian', 'Quick & Easy', 'Lemon', 'Mint', 'Cucumber', 'Gourmet', 'Pescatarian', 'Wheat/Gluten-Free', 'Peanut Free', 'Tree Nut Free', 'Soy Free', 'No Sugar Added', 'Kosher']"
recipe,/recipes/food/views/shark-and-bake-234799,Shark and Bake,"['1 pound catfish fillets or tilapia fillets', '3 tablespoons fresh lime juice', '3 tablespoons finely chopped green onion', '3 garlic cloves, minced', '1 1/2 teaspoons chopped fresh thyme', '3/4 teaspoon minced seeded Scotch bonnet chile or habanero chile', '3 tablespoons vegetable oil', 'All purpose flour', '6 pita bread rounds, warmed', 'Chopped lettuce leaves', 'Tomato slices', 'Assorted condiments, such as mango chutney, honey mustard, garlic mayonnaise, thinly sliced onion, thinly sliced cucumbers, and hot pepper sauce']","['Arrange fish in single layer in 13x9x2-inch glass baking dish. Mix lime juice, green onion, garlic, thyme, and chile in small bowl; season with salt and pepper. Spoon over fish; let stand at room temperature at least 20 minutes and up to 1 hour.', 'Heat oil in large nonstick skillet over medium-high heat. Sprinkle fish on both sides with salt and pepper, then flour. Working in batches, add fish to skillet and cook until golden and opaque in center, about 2 minutes per side. Transfer fish to paper towels to drain.', 'Cut off thin slice from each warm pita bread round, forming opening. Open pita pockets and stuff with fish, lettuce, and tomato. Serve with desired condiments.']","['Central American/Caribbean', 'Sandwich', 'Fish', 'Garlic', 'Marinate', 'Sauté', 'Low Cal', 'Lunch', 'Lime', 'Hot Pepper', 'Summer', 'Lettuce', 'Bon Appétit', 'Sugar Conscious', 'Pescatarian', 'Dairy Free', 'Peanut Free', 'Tree Nut Free', 'Soy Free']"
recipe,/recipes/food/views/japanese-cucumber-salad-with-miso-dressing-235823,Japanese Cucumber Salad with Miso Dressing,"['3 tablespoons grapeseed oil or vegetable oil', '2 tablespoons red miso', '1 tablespoon sugar', '1 tablespoon bottled yuzu juice', '4 Japanese cucumbers, cut into 1/2-inch-wide sticks', '4 radishes, thinly sliced', '1 teaspoon toasted sesame seeds', 'cup dried shaved bonito flakes (optional)']","['Whisk first 4 ingredients in small bowl to blend.', 'Divide cucumber sticks among plates in single layer.', 'Drizzle dressing over cucumbers, then divide radishes, sesame seeds, and bonito flakes among salads, and serve.']",['Bon Appétit']
recipe,/recipes/food/views/chilled-radish-buttermilk-soup-235443,Chilled Radish Buttermilk Soup,"['1/2 pound trimmed radishes, quartered (1 1/4 cups)', '3/4 pound seedless cucumber (usually plastic-wrapped), peeled and chopped (2 cups)', '2 cups well-shaken chilled buttermilk', '1 teaspoon salt', '1 teaspoon seasoned rice vinegar', '1/2 teaspoon sugar', 'Garnish: thin slices of cucumber and radish']",['Purée all ingredients in a blender until very smooth. Serve immediately.'],"['Soup/Stew', 'Blender', 'Food Processor', 'Dairy', 'No-Cook', 'Vegetarian', 'Quick & Easy', 'Cucumber', 'Radish', 'Chill', 'Gourmet']"
recipe,/recipes/food/views/grilled-gazpacho-salad-with-shrimp-235333,Grilled Gazpacho Salad with Shrimp,"['2 medium heads of garlic, separated into cloves, peeled (about 24 cloves)', '3/4 cup olive oil, divided', '1 1/2 pounds uncooked large shrimp, deveined but with shells intact*', '8 firm plum tomatoes, halved lengthwise', '2 bunches green onions; root ends trimmed, onions left whole', '1 1-pound sweet onion (such as Vidalia or Maui), cut into 1/2-inch-thick slices', '1 red bell pepper, quartered, cored', '1 yellow bell pepper, quartered, cored', '1 1/2 large English hothouse cucumbers, peeled, halved lengthwise', '2 6x3x1-inch slices country-style bread', '2 cups grape tomatoes, halved (about 1 pint)', '1/4 cup red wine vinegar', '1 teaspoon hot pepper sauce', '1/2 cup thinly sliced fresh basil', 'Lime wedges']","['Prepare barbecue (medium-high heat). Set aside 2 garlic cloves for bread slices. Place remaining garlic on double layer of heavy-duty foil; drizzle 3 tablespoons olive oil over. Fold up and seal packet. Place directly on grill rack and cook until garlic is very tender and golden, about 30 minutes. Open packet; cool garlic.', 'Toss shrimp (in shells) and 1 tablespoon oil in medium bowl to coat; sprinkle with salt and pepper. Combine plum tomatoes, green onions, sweet onion, both bell peppers, and 2 tablespoons oil in large bowl; toss to coat. Arrange cucumber halves and bread slices on baking sheet; brush with 2 tablespoons oil. Sprinkle all vegetables with salt and pepper. Grill shrimp until just opaque, about 2 1/2 minutes per side; transfer to another bowl and cool. Grill vegetables until crisp-tender, turning frequently, about 3 minutes for plum tomatoes and green onions, 5 minutes for cucumbers, and 15 minutes for sweet onion and bell peppers. Transfer to large rimmed baking sheet. Grill bread slices until just beginning to crisp and grill marks appear, about 2 1/2 minutes per side. Rub bread with reserved garlic cloves, then discard garlic cloves.', 'Peel shrimp; transfer to large bowl. Cut all vegetables and bread into 1/2- to 3/4-inch pieces; add to shrimp along with any accumulated juices. Stir in grilled garlic cloves and grape tomatoes. Whisk vinegar, hot pepper sauce, and remaining 4 tablespoons oil in small bowl; pour over salad and toss to coat.', 'Do ahead: Can be made 1 1/2 hours ahead. Let stand at room temperature.', 'Stir thinly sliced basil into salad. Season salad to taste with salt and pepper. Serve with lime wedges.']","['American', 'Salad', 'Citrus', 'Garlic', 'Herb', 'Onion', 'Pepper', 'Tomato', 'High Fiber', 'Dinner', 'Shrimp', 'Summer', 'Grill/Barbecue', 'Healthy', 'Bon Appétit', 'Pescatarian', 'Dairy Free', 'Peanut Free', 'Tree Nut Free', 'Soy Free']"
recipe,/recipes/food/views/pan-cooked-bass-with-dill-and-cucumber-234985,Pan-Cooked Bass with Dill and Cucumber,"['3 tablespoons unsalted butter', '4 (5- to 7-oz) black sea bass or striped bass fillets (1/2 to 3/4 inch thick) with skin', '1/2 teaspoon salt', '1/4 teaspoon black pepper', '1 1/2 tablespoons finely chopped fresh dill', '1/2 seedless cucumber (often plastic-wrapped), very thinly sliced', 'parchment paper']","['Melt butter in a 12-inch heavy nonstick skillet, then remove from heat and cool. Put fillets, flesh sides down, in butter, then turn over so skin sides are down. Sprinkle fish with salt (1/2 teaspoon), pepper (1/4 teaspoon), and 1 tablespoon dill. Arrange cucumber slices overlapping on fish (like scales) and season with salt and pepper. Cover fish directly with a piece of buttered parchment paper (buttered side down) large enough to cover it, then tightly cover skillet with lid or foil.', 'Cook fish over moderately high heat until just cooked through, 3 to 5 minutes, depending on thickness of fish. Remove parchment and sprinkle fish with remaining 1/2 tablespoon dill and drizzle with some pan juices.']",
recipe,/recipes/food/views/chief-of-staff-cholent-hebronite-hamim-231758,Chief of Staff Cholent (Hebronite Hamim),"['1 1/2 cups white or red kidney beans', '1 1/2 cups chickpeas', '2 large onions, chopped', '2 tablespoons vegetable oil', '1/2 cup light-brown sugar', '1/4 cup water', '4-pound beef brisket, with fat', '1 cup long-grain rice', '1 teaspoon salt', 'Freshly ground pepper to taste', '1 cup parched wheat (frika), bulgur, or barley', '4-5 beef soup bones', '1 pound kishke', '1 pound pearl onions', '5 medium potatoes, peeled and halved', '6 large eggs in the shell', '2 tablespoons baharat, or to taste', '4-5 teaspoons beef soup powder or 4 beef bouillon cubes']","['1. On Thursday night, soak the white or red beans and chickpeas in cold water to cover.', '2. On Friday morning, in a large heavy pot, sauté the onions in the vegetable oil until translucent. Then add the brown sugar and the water and carefully caramelize the onions over very low heat. Turn off the heat until the remaining ingredients are prepared.', '3. Drain the beans and scatter them on top of the onions.', '4. Cut the fat from the brisket, dice the fat, and set it aside. Rinse the rice in cold water and then drain; repeat twice more. Season the rice with 1/2 teaspoon salt and a few grinds of black pepper and dot with about 4 tablespoons of cubed beef fat. Place the rice in the center of a sheet of cheesecloth and enclose it loosely, so that the rice can expand. Tie with a thin strip of cheesecloth or twine and set aside.', '5. Season the frika, bulgur, or barley with 1/2 teaspoon salt and a few grinds of black pepper, dot with about 4 tablespoons of cubed beef fat, and put it in another piece of cheesecloth. Tie it up loosely.', '6. Add the beef bones to the onions in the pot. Set the brisket on top, then the 2 bags of grains, the kishke, pearl onions, potatoes, and eggs. Sprinkle with additional salt to taste, pepper, baharat, and soup powder. Add water to cover, cover the pot, and ring to a boil. Then transfer to a preheated 200-degree oven to cook overnight or put the pot on a blech (a heated asbestos pad which many Jewish cooks use to keep Sabbath dishes warm) over low heat and leave until ready to serve.', '•For this dish, Nathan prefers the texture and flavor of dried chickpeas and beans to canned.\n•Baharat, an Eastern Mediterranean spice blend, generally includes paprika, hot pepper, black pepper, cumin, coriander, cinnamon, allspice, nutmeg, cardamom, cloves, and salt. It is available at Middle Eastern markets. If you can\'t find it, Nathan recommends using your favorites from the list above, being sure to include pepper.\n•""This dish can easily be made in a slow cooker,"" says Nathan. ""Sauté the onions and place them in the cooker, then add the drained beans and other ingredients. Leave the dish to cook throughout the day or overnight.""']","['Jewish', 'Middle Eastern', 'Bean', 'Beef', 'Potato', 'Vegetable', 'Dinner', 'Israeli', 'Meat', 'Chickpea', 'Kosher', 'Dairy Free', 'Peanut Free', 'Tree Nut Free', 'Soy Free']"
recipe,/recipes/food/views/kibbutz-vegetable-salad-231756,Kibbutz Vegetable Salad,"['1 green bell pepper', '1 red bell pepper', '1 yellow bell pepper', '2 tomatoes', '1 onion', '1 cucumber', 'Salt and freshly ground pepper to taste', 'Juice of 1 lemon', '2 cloves garlic, minced', '3 tablespoons olive oil', ""1/2 teaspoon ground sumac or za'atar (optional)""]","['1. Remove the pith and seeds from the peppers and dice them along with the tomatoes, onion, and cucumber. Toss together in a wooden or ceramic bowl.', ""2. In a separate small bowl, stir together the salt, pepper, lemon juice, and garlic. Slowly whisk in the olive oil. Pour over the vegetables, mix, sprinkle with sumac or za'atar, and serve."", ""•Sumac powder, the ground berry of a Turkish evergreen tree, is available at www.ethnicgrocer.com. This Arabic ingredient, which was adopted into Israeli cooking, has a sour, fruity flavor.\n•Za'atar, a spice mix made from wild oregano, sesame seeds, salt, and ground sumac, is ubiquitous in Middle Eastern cooking, often sprinkled on pita bread that's been drizzled with olive oil. Za'atar is available at www.penzeys.com.""]","['Jewish', 'Middle Eastern', 'Salad', 'Tomato', 'Vegetable', 'Appetizer', 'Side', 'No-Cook', 'Vegetarian', 'Quick & Easy', 'Low/No Sugar', 'Rosh Hashanah/Yom Kippur', 'Israeli', 'Cucumber', 'Bell Pepper', 'Kosher', 'Vegan', 'Raw', 'Pescatarian', 'Paleo', 'Dairy Free', 'Wheat/Gluten-Free', 'Peanut Free', 'Tree Nut Free', 'Soy Free', 'No Sugar Added']"
recipe,/recipes/food/views/hibiscus-flower-water-201231,Hibiscus Flower Water,"['8 cups water', '2 2-ounce cones piloncillo, chopped, or 1/2 cup (packed) golden brown sugar', '3/4 cup jamaica (hibiscus) flowers (about 1 1/2 ounces)', 'Ice cubes Assorted orange, lemon, and lime slices (for garnish)']","['Bring 8 cups water to boil in large pot. Add piloncillo and flowers. Return water to boil, stirring to dissolve piloncillo. Reduce heat and simmer uncovered 10 minutes to blend flavors. Strain liquid into pitcher. Chill until cold. (Can be made 1 day ahead. Cover and keep chilled.)', 'Fill glasses with ice and citrus slices. Pour liquid over and serve immediately.']","['Mexican', 'Fruit Juice', 'Non-Alcoholic', 'Summer', 'Bon Appétit', 'Drink']"
recipe,/recipes/food/views/layered-pickled-herring-salad-with-tart-apples-and-red-onion-3004,Layered Pickled Herring Salad with Tart Apples and Red Onion,"['3/4 cup apple cider vinegar', '3/4 cup water', '1/3 cup sugar', '2 teaspoons pickling spice', '1 teaspoon salt', '1 large hothouse cucumber, cut into 1/8-inch-thick rounds', '1 pound Granny Smith apples, peeled, cored, coarsely chopped', '1 1/2 cups chopped red onion', '1 cup sour cream', '1/4 cup chopped fresh dill', '1 1/4 cups sliced trimmed radishes', '2 6-ounce jars spiced cut herring, drained, each piece halved', 'Boston lettuce leaves', 'Fresh dill sprigs (optional)']","['Mix vinegar, water, sugar, pickling spice and salt in heavy medium saucepan; bring to boil, stirring until sugar and salt dissolve. Cool to room temperature. Place cucumbers in large glass bowl. Pour marinade over cucumbers. Cover; refrigerate overnight.', 'Mix apples, red onion, sour cream and chopped dill in large bowl. Season to taste with salt and pepper.', 'Using slotted spoon, remove cucumbers from marinade. Arrange half of cucumbers in bottom of 8 x 8 x 2-inch glass dish. Arrange half of radishes atop cucumbers. Spoon half of apple mixture over radishes. Arrange herring evenly atop apple mixture. Spoon remaining apple mixture over herring. Cover with remaining cucumbers, then radishes. Cover and chill salad 3 hours.', 'Arrange lettuce leaves on platter. Spoon salad onto leaves. Garnish with dill sprigs, if desired, and serve.']","['Scandinavian', 'Salad', 'Fish', 'Fruit', 'Onion', 'Marinate', 'Rosh Hashanah/Yom Kippur', 'Buffet', 'Vinegar', 'Apple', 'Cucumber', 'Radish', 'Chill', 'Dill', 'Bon Appétit']"
recipe,/recipes/food/views/sour-cream-cucumbers-20073,Sour Cream Cucumbers,"['1/2 teaspoon salt', '1 scant tablespoon sugar', '2 tablespoons cider vinegar', '1 cup sour cream', '2 tablespoons chopped chives or a grating of onion', '2 tablespoons chopped fresh dill, head and fronds', '1 teaspoon celery seed', '2 firm fresh cucumbers']","[""Dissolve the salt and sugar in the vinegar, add the sour cream and stir smooth. You may like more or less vinegar, salt or sugar, but don't make the dressing too sweet. Add the chives, dill and celery seed. Slice the unpared cucumbers paper-thin and combine with the dressing. Chill for 1 hour or more. Sour cream cucumbers improve in taste as they stand. The flavor of the cucumbers seeps into the dressing.""]","['Salad', 'Herb', 'Side', 'Cucumber', 'Summer', 'Chill', 'Sour Cream', 'House & Garden', 'Vegetarian', 'Pescatarian', 'Wheat/Gluten-Free', 'Peanut Free', 'Tree Nut Free', 'Soy Free', 'Kosher']"
